user_id,age,age_band,country,city_tier,employment_status,industry,income_band,account_tenure_days
1bdc7c5529c82d764431714cf90c9563,36,35-44,DE,3,employed_ft,finance,30-50k,99
1be9103528e51ffe89cb6b409a7d13fb,38,35-44,DE,2,employed_ft,healthcare,30-50k,112
1bf3e5316d5591e74ae667ee50788253,61,55+,AT,2,unemployed,other,75-100k,167
1c0131419623dd50b561abbc88c1d0b4,46,45-54,AT,3,employed_pt,hospitality,30-50k,148
1c01af5714c383cb8795d28f8542bbbb,36,35-44,AT,2,employed_ft,technology,30-50k,159
1c0d50678c11145ba18a7f28fd5ab1d7,33,25-34,AT,2,student,other,30-50k,169
1c14bab7ce68b2376156c883af605a90,59,55+,ES,1,unemployed,other,50-75k,112
1c1d4cdf970749f65ec23019a8578597,35,35-44,AT,2,employed_ft,hospitality,50-75k,177
1c25efea65edfffcae43985da8e42bbc,57,55+,DE,2,retired,other,50-75k,99
1c2dc5ff27aa0632511bad19d602da4d,47,45-54,AT,2,employed_ft,services,50-75k,119
1c2effd982b7633fe1b1ce532cfb9400,49,45-54,FR,2,employed_ft,other,30-50k,81
1c31ace431d5e543ac56243c978810f3,55,55+,DE,2,employed_ft,other,30-50k,176
1c33c02c5aac2c8a7b72eee0939df86f,58,55+,DE,2,employed_ft,manufacturing,50-75k,131
1c41f809bc3df792fe4bd13449f6a28a,47,45-54,ES,2,employed_ft,healthcare,50-75k,130
1c4458b7f335dc31c8f209a265406c59,54,45-54,AT,1,employed_ft,education,30-50k,109
1c561493b9521e2c694b3f5786fbb5d1,44,35-44,DE,1,employed_pt,finance,30-50k,112
1c5a23c87fd99c0a58600340720b0324,45,45-54,FR,2,self_employed,technology,30-50k,144
1c62496c93161c0a9d20ac52ea5e2e08,49,45-54,DE,2,employed_ft,services,50-75k,92
1c6f2b134b748582743d0c87ffcba96f,53,45-54,ES,2,employed_ft,retail,30-50k,135
1c89feb71701dee31aa42313398784c4,67,55+,AT,1,retired,other,75-100k,175
1c8abf7ea9c09e235f64524df7f9d564,55,55+,IE,2,employed_ft,finance,30-50k,145
1c984d0cf74f59f97ff6e16aefa747ff,40,35-44,DE,2,employed_ft,healthcare,30-50k,154
1ca7a725a8184ffbe9ca56a3741496c9,46,45-54,DE,2,employed_ft,services,50-75k,123
1cb4e37b4fb8a91644b49c54b7470ff5,54,45-54,DE,2,self_employed,retail,50-75k,105
1cbe804e46087e8ad47bc38388a2f0b4,28,25-34,DE,3,unemployed,other,15-30k,135
1cc184357c7aa4def9ecfadf49f6c27c,31,25-34,DE,2,student,other,30-50k,149
1cc1dc8db5e78d666e9525f221288fee,47,45-54,DE,2,employed_ft,technology,50-75k,145
1cc88a80f1c5849a65fcfba262e7174c,32,25-34,DE,1,student,other,15-30k,155
1cca5c5c3d962616afa3d1a28766a893,44,35-44,DE,2,employed_ft,finance,30-50k,140
1ccaf220382f800de45c5bb97919b54c,44,35-44,AT,1,employed_ft,retail,50-75k,120
1ccda4b0acd424d49bf42c48f27a614f,33,25-34,ES,1,employed_ft,technology,30-50k,132
1cd07cec822b2d51ac8058ecbf3af46a,27,25-34,ES,2,self_employed,manufacturing,15-30k,93
1cd1d9546b0d17ddb60d0dc8347dae26,57,55+,FR,2,employed_ft,manufacturing,30-50k,131
1cd1f72964620074a67194a73e0a7abb,38,35-44,DE,3,employed_ft,services,30-50k,91
1cd58cc3d6d0e490590e82f8aeff3950,31,25-34,IE,3,unemployed,other,15-30k,83
1cd81c581a5ef7f1feaab0d8360df9a5,57,55+,FR,2,retired,other,50-75k,180
1cda81a98da249628c6803f9adace097,28,25-34,DE,3,self_employed,services,30-50k,77
1cdac1471dcf67587845b448798d8352,47,45-54,DE,2,employed_ft,other,30-50k,88
1cdf31982a58f91a8bc4a6488522edf6,46,45-54,DE,2,unemployed,other,30-50k,167
1ce0429ec99a0ab5e86bd8223f1d6665,26,25-34,DE,2,unemployed,other,15-30k,119
1ce11536023570ace932ea7bd1d58f39,45,45-54,AT,2,employed_pt,technology,30-50k,143
1ce6fe3abbd77fa045bdc000e95c11d7,48,45-54,DE,2,employed_ft,healthcare,30-50k,154
1ceceda528552ec5a7de59cdd41b206d,57,55+,ES,2,employed_ft,education,50-75k,137
1cf7b306a885c56bbce304b2abe77778,41,35-44,DE,2,employed_pt,services,30-50k,104
1cf88f5c1d7264ba2399b213f740cb88,41,35-44,DE,2,employed_ft,manufacturing,30-50k,114
1cf92f80bc23adac49214d1da81cad81,33,25-34,FR,1,employed_ft,other,50-75k,150
1cf97f6238f2429f235756b0a35600af,47,45-54,DE,2,employed_pt,other,15-30k,137
1d006553d321aee86fe5fab301891e46,40,35-44,IE,1,employed_ft,finance,30-50k,114
1d00afb891fd65f8e1014d94c719febb,56,55+,DE,2,retired,other,50-75k,114
1d07e77edd55e75d359142d20c2a0e63,52,45-54,IE,1,employed_ft,healthcare,30-50k,127
1d137bf01db9950c52224f4987b9ad8f,42,35-44,DE,3,employed_pt,finance,30-50k,129
1d13e8114232478be915a013331d3456,38,35-44,DE,2,unemployed,other,30-50k,109
1d161bb5448e9706c74c2f2aa50881c6,34,25-34,DE,2,employed_pt,other,30-50k,156
1d1648dffb353de3e9c7f2ef19c273c5,34,25-34,ES,3,employed_ft,education,30-50k,167
1d1d9ca5eb9fef3740df3c06bfb62698,39,35-44,FR,2,employed_ft,education,30-50k,150
1d1e4c3b86fef4dcfbf8aebfc3498ed4,38,35-44,DE,1,self_employed,hospitality,50-75k,176
1d2d4e16e0760389c9c21fc7e1c9f78e,53,45-54,IE,3,retired,other,50-75k,115
1d2e626c79b19c7e70ed493d8a5667b1,46,45-54,AT,1,employed_pt,services,50-75k,167
1d302bdd7506c6eb358156f4701aa1bf,38,35-44,AT,1,self_employed,technology,30-50k,157
1d397498a6b6e25e428a0c29f5d04b5f,61,55+,ES,2,employed_ft,education,50-75k,122
1d42f85d12bdefeead9eabaa7188dc65,45,45-54,DE,3,unemployed,other,15-30k,93
1d4675673aae270423fcca221f1c0c36,45,45-54,DE,2,retired,other,15-30k,106
1d46ecccb1bb0022669da292229b4ec4,51,45-54,IE,2,self_employed,manufacturing,30-50k,141
1d472511b9ebc68a2110a09110f4eb12,28,25-34,FR,2,unemployed,other,15-30k,154
1d487a958e660b283c2504339045f197,45,45-54,IE,2,employed_ft,manufacturing,50-75k,145
1d49e1e263d1951e0cd8ff27cc0f3848,44,35-44,IE,2,employed_ft,hospitality,15-30k,132
1d5857c0ce3e18e176cb5333a64d82e7,40,35-44,DE,3,unemployed,other,15-30k,90
1d58d6c544d0fd1f2a969c2a85e9d3ff,27,25-34,FR,3,self_employed,technology,30-50k,130
1d5f799a5d73d7f4006bfa671576c285,56,55+,DE,1,unemployed,other,50-75k,148
1d65f9bf565dfc4424505b867eb92eeb,30,25-34,IE,3,self_employed,healthcare,30-50k,91
1d6a40e35387e2717470596388eb251b,41,35-44,DE,2,unemployed,other,50-75k,180
1d72ad9f57c73f86b9bfe98ec1ebe724,37,35-44,DE,2,unemployed,other,15-30k,120
1d72d22ad01329bd4255ae4e7afdf25b,46,45-54,AT,3,employed_ft,manufacturing,30-50k,145
1d738a761db90ed82472d61d50cd5622,50,45-54,DE,3,employed_ft,retail,30-50k,138
1d73dd4ad5c42293406eba15f9bbc3d8,37,35-44,DE,1,retired,other,30-50k,175
1d75589188d6442873d22883513bc77e,58,55+,FR,1,self_employed,technology,50-75k,110
1d77b4bfb3f4a8c6a821699817753870,34,25-34,FR,3,unemployed,other,30-50k,119
1d78673b5725440949bcc572d7b7c423,38,35-44,DE,2,self_employed,technology,50-75k,98
1d7a62b4bbe9fd8694dcbb7fa7d535ed,47,45-54,FR,2,self_employed,manufacturing,30-50k,89
1d86a61f2b750bc92ce8a20007634e96,59,55+,AT,2,employed_pt,services,50-75k,120
1d909ce0dafc6b2e58b7dd6a719035c2,49,45-54,DE,2,employed_ft,finance,15-30k,132
1d9215922b056fdf28e76309e7f8e221,59,55+,DE,2,self_employed,services,50-75k,174
1d9a19f9e49fb62f1295033fad93cf68,55,55+,ES,2,self_employed,other,50-75k,145
1d9e22893bdc18e880cb4eab498bc8e0,49,45-54,AT,2,self_employed,manufacturing,50-75k,146
1d9e534571e868e9a3117f270a2f0910,36,35-44,DE,1,student,other,50-75k,172
1dad8939ceca410432ec731f4320a93a,46,45-54,AT,2,employed_ft,healthcare,50-75k,162
1dad9b486631e407ed6831e9a18dc80b,47,45-54,DE,1,employed_pt,hospitality,30-50k,108
1db6057d41756f066abb2a36649f5845,31,25-34,DE,2,employed_pt,healthcare,15-30k,90
1dcc5a76fe3ab71463bc37858f0fecb6,42,35-44,DE,2,employed_ft,services,30-50k,73
1dce5f3dfe8a8f0c2a5198b0255f2b4d,45,45-54,DE,1,employed_ft,services,50-75k,100
1dd00906f08971eb4fffa351eec629b0,32,25-34,AT,2,unemployed,other,30-50k,111
1ddadbcd6f83ee49c2d323b809bfcb2c,28,25-34,IE,3,employed_ft,services,30-50k,129
1ddf26c2711e471b538cb5438800ea51,48,45-54,DE,3,employed_ft,other,30-50k,104
1de27cfb33d5bc89a26255574e696f95,24,18-24,DE,3,student,other,15-30k,100
1de72d2f3e4092f51ead64af4f83478c,55,55+,AT,1,employed_ft,healthcare,30-50k,124
1de96bcf932c12b61cff6c522bd194d5,37,35-44,FR,2,employed_pt,technology,30-50k,121
1dead2d44e65bd7f42ba623f901b8814,33,25-34,FR,3,employed_ft,other,15-30k,142
1dee9069420acf2c51b6b5286d9a3a68,47,45-54,FR,2,unemployed,other,50-75k,170
1df2764f88ef1bf34030f261180486e6,57,55+,DE,2,employed_ft,finance,50-75k,146
1df6cb1087b302ce0dcafd3e977fbe7c,30,25-34,FR,3,self_employed,services,15-30k,108
1dfdb1eb9f711e0e6868932d78e66177,48,45-54,DE,1,employed_ft,manufacturing,30-50k,147
1e0de63350555cdbdbcec99b216a9fce,48,45-54,DE,2,retired,other,30-50k,151
1e0e8cbf45160192850a404dd92c4315,29,25-34,DE,2,employed_pt,other,15-30k,111
1e15bc6bec74422346e8e24fc7199a4e,56,55+,DE,2,retired,other,50-75k,157
1e2cce8957532825b0a1dbf4e3b612ee,42,35-44,FR,1,unemployed,other,30-50k,117
1e314e038457856a5710790a3c874a0a,49,45-54,FR,2,self_employed,services,30-50k,169
1e341712536deff54525b5173a91bc3a,49,45-54,DE,2,unemployed,other,30-50k,79
1e3ad91e9bf4db719cf79a8a16fdb048,61,55+,DE,2,employed_ft,healthcare,50-75k,139
1e3edea6fbc3e4a57cfbb2e284a7b8a8,46,45-54,DE,2,self_employed,manufacturing,30-50k,115
1e41f3d8046db8a4947247e2960acfe0,49,45-54,DE,2,employed_ft,other,50-75k,148
1e516e3c0d794b6b5e82c35fd2fa3826,53,45-54,AT,2,self_employed,hospitality,50-75k,115
1e51dd4510ac7fdd565029e601a21fc9,38,35-44,IE,3,retired,other,15-30k,101
1e5d0e204fef4533dd571282974fd470,49,45-54,IE,2,student,other,50-75k,154
1e5e634978d70bd4b6b410ce14988b02,44,35-44,ES,3,employed_ft,finance,30-50k,118
1e6e3919f189a093e435a037b2edde19,28,25-34,FR,2,employed_ft,retail,15-30k,116
1e794c0a2f934b3ee58837031da5b50a,59,55+,DE,2,employed_ft,hospitality,50-75k,136
1e7baab5e95e0cfadcd12575c8f65570,50,45-54,DE,3,employed_ft,hospitality,30-50k,142
1e7d78dce7400eac0939c3fa998c1cf3,39,35-44,DE,1,employed_ft,manufacturing,75-100k,158
1e87368c70d163240f9a2106729136fe,45,45-54,AT,3,employed_ft,services,30-50k,147
1e8f6f7397acb7f45d1918791c1c12ae,24,18-24,ES,2,retired,other,0-15k,127
1e9450ec5163174633137aa0433ce1e0,39,35-44,DE,2,employed_pt,manufacturing,30-50k,101
1e9aad49fd508f885ad3f17cde990b88,45,45-54,DE,1,self_employed,retail,30-50k,135
1e9c644f60bc3f1db6fe0b872b3cb22e,29,25-34,DE,3,employed_pt,finance,30-50k,77
1eaf50109491febd95357eb290e477c1,55,55+,IE,1,retired,other,50-75k,126
1ebc2cd57cd57af01d4cb474bf19821c,55,55+,DE,2,retired,other,50-75k,130
1ebcbce3d605f052853f88b7f519303d,42,35-44,ES,3,self_employed,healthcare,30-50k,148
1ec3850e0e56dc7114f1b4e4986b1cb7,39,35-44,AT,2,employed_ft,finance,50-75k,121
1ec8a1661ca21b9ff5fadf76de9a6efe,42,35-44,DE,2,employed_ft,hospitality,30-50k,150
1ecb26e64dfae00df459260e8f039b02,55,55+,DE,2,retired,other,50-75k,120
1ecf05b16ea5603dc66fd921908596e6,48,45-54,FR,2,employed_pt,hospitality,30-50k,155
1ed468e05e2bd315945e9219ec4d9f95,37,35-44,AT,3,self_employed,services,15-30k,109
1eda08cf0be086b7ccd48a888b1f24ed,31,25-34,FR,2,employed_ft,retail,30-50k,151
1eda8b49a0e4ca2b572ab9ffe6e409ba,52,45-54,DE,2,employed_ft,hospitality,50-75k,155
1edd25511e6c23e35bf9229e5aea3c08,36,35-44,DE,2,unemployed,other,15-30k,98
1ee225f4374d27631f798e6b792a97b0,55,55+,FR,1,employed_pt,retail,50-75k,174
1ee5d9d395952779fbe36ede476d08ea,39,35-44,FR,2,employed_ft,technology,50-75k,155
1eea852680b1e7da46ff7bc7a5a508c8,59,55+,IE,1,employed_pt,services,50-75k,150
1eeab9dd2668f6bcc2abe9a431db0427,48,45-54,AT,2,retired,other,50-75k,140
1f0544629839244c8c52e04b84ca268b,56,55+,IE,2,employed_ft,hospitality,50-75k,162
1f0e0b5afc9c1ec8d280bf355b111e8f,31,25-34,FR,3,unemployed,other,30-50k,72
1f0ef219b1aae489c8f2a72fa8cc8848,44,35-44,FR,3,employed_ft,finance,30-50k,111
1f197cd4676bf15450df6c48fabb7389,58,55+,AT,2,retired,other,30-50k,167
1f290786d0d5561467ed1bc3b2da1fb2,32,25-34,DE,2,retired,other,30-50k,94
1f2dc1d85f956fdae1814e2035a2b76d,57,55+,FR,1,employed_pt,healthcare,30-50k,151
1f37dcd6c5cfd6a8e31224df1faf6785,53,45-54,DE,2,employed_ft,healthcare,30-50k,132
1f43252555e385c804460f81cf18e56a,33,25-34,DE,1,employed_ft,retail,50-75k,109
1f45016cb35e0e8c0d884153ca8699fa,38,35-44,DE,2,self_employed,services,30-50k,144
1f46f5ea0d0c732de0428e79b8f2636a,52,45-54,DE,2,employed_ft,services,50-75k,163
1f5cdf47748c024aaf65dfb089b0e63e,38,35-44,DE,1,employed_ft,education,50-75k,138
1f5e250493f152ac80478ffa2a9a2399,38,35-44,DE,2,employed_ft,healthcare,15-30k,84
1f6aa589f2ddac568890869943766246,45,45-54,FR,2,employed_ft,retail,30-50k,126
1f79897eac943918e12620a880152513,43,35-44,DE,2,employed_ft,education,30-50k,163
1f79cd3881e5c4f58d4d20519a5c300d,37,35-44,AT,1,unemployed,other,30-50k,104
1f7efdc87436a2149dbcc012a1d1479d,55,55+,DE,1,retired,other,30-50k,106
1f839859c4fec0bc9cee99116ea09703,59,55+,DE,2,self_employed,services,50-75k,175
1f89b1d8bde7cf47da1fd99dfdcb6103,47,45-54,DE,2,self_employed,finance,15-30k,140
1f97369afb7f52c5c19b00f11a2bd433,54,45-54,AT,2,employed_pt,healthcare,30-50k,156
1fb6c6112436e44ae567c97030d3d3ec,25,25-34,DE,2,unemployed,other,30-50k,84
1fbb3cc651b13750bfa3ddcddc5287df,59,55+,FR,2,self_employed,retail,75-100k,129
1fbca661c24ad026580bcd656eaed9cf,32,25-34,DE,1,employed_ft,other,30-50k,107
1fc1d3cd9c6b0250d466d10b1afe6e15,35,35-44,DE,2,employed_pt,healthcare,30-50k,149
1fc2c0d9df459f488a93ecd2f8188ed6,45,45-54,DE,2,self_employed,finance,50-75k,135
1fc519e3294cceb7dd98bad958ae28c6,50,45-54,DE,2,employed_ft,finance,50-75k,109
1fcb80aca5153a7e740cb0703f8a0531,43,35-44,FR,3,employed_ft,education,30-50k,95
1fdbeb45493d2ecdb8e4ec19bdb9bbb5,50,45-54,FR,2,employed_ft,hospitality,30-50k,166
1fdfdeb7bc9cadb175360f1a313aabd9,36,35-44,AT,2,self_employed,services,30-50k,141
1feeb44bed44a4d544dfeb77c39ddb85,39,35-44,DE,3,employed_ft,manufacturing,50-75k,136
1ff3ec05319619080b85d387a8e807d8,62,55+,DE,2,self_employed,manufacturing,30-50k,106
1ff941d9029f46acd69a8ba979208212,34,25-34,DE,2,employed_pt,healthcare,15-30k,146
200028d208c19e6538aa715f8965f68d,47,45-54,IE,1,unemployed,other,50-75k,144
2006c89a5d9546898907428f480358e8,34,25-34,DE,2,employed_ft,retail,30-50k,128
200ba45d26fc4811ed8ddfc5549eaaa6,46,45-54,ES,2,self_employed,other,15-30k,156
2018aea439dab366b6ddf6f4df704342,40,35-44,DE,1,self_employed,hospitality,15-30k,90
20265d8908ba4fa70d2ab010d2045b9f,41,35-44,DE,1,employed_ft,other,50-75k,141
202e9ae05884578d0a27d5058884c5b2,23,18-24,DE,3,student,other,15-30k,131
203805b716c4e4b772c3b4ba79f67e2c,46,45-54,DE,2,unemployed,other,30-50k,83
20400a6a2912bfe5583b2042aefe155e,51,45-54,ES,1,employed_ft,hospitality,50-75k,125
204470fcd013d5ac52dca5fb62838970,41,35-44,DE,2,unemployed,other,50-75k,178
204487cd1876b5a1a26381f2b4869ce5,62,55+,AT,2,retired,other,75-100k,120
2050a2aa6e1531b6242538114768165d,38,35-44,DE,2,employed_pt,services,50-75k,141
20534e73f65d0f542cc14fb937fe84a2,37,35-44,IE,2,unemployed,other,30-50k,141
2055e18116057d0e3c6a7e2ce2c0afcf,46,45-54,DE,3,self_employed,other,30-50k,100
20561dcf6787dae6936f55aeec6ad433,38,35-44,FR,2,employed_pt,manufacturing,30-50k,112
20688fb251aa39d7167d6a0c3928b328,44,35-44,FR,2,retired,other,30-50k,86
206999684f5d175426d32a3d6dc51d58,46,45-54,IE,2,employed_ft,services,50-75k,116
20753eaa2c142727fe73c6657be81a1b,33,25-34,DE,3,employed_ft,healthcare,30-50k,152
20760ee6ab069005893e49fc388c253a,60,55+,ES,2,employed_ft,retail,30-50k,166
207907d24c5bee303cbf2ab868957db1,36,35-44,DE,2,self_employed,finance,30-50k,106
207b60c9bc30605086395da3bac6dfa0,60,55+,DE,3,employed_ft,education,30-50k,131
207c2219dc7d42e5036e95562f29a94a,41,35-44,DE,1,unemployed,other,30-50k,127
207c425af0cf589b8261684b8959c8c2,38,35-44,DE,1,employed_ft,services,30-50k,122
207ebe0c83035b66b456bc5cbffb4a36,29,25-34,IE,2,unemployed,other,50-75k,135
208050a99a6d27e5fd137c19b0f36eb2,49,45-54,DE,2,employed_ft,services,30-50k,93
2081607216cef1f2ff9c11170dcd3406,30,25-34,AT,2,employed_ft,hospitality,30-50k,138
208a50bde51972d6241f8f9acc5423ea,48,45-54,AT,3,employed_ft,manufacturing,15-30k,106
208da7525d6b020c9c4272025be11ddc,48,45-54,DE,1,employed_ft,finance,50-75k,171
208ef1ef630d56671e3cef2800f68d3e,53,45-54,AT,2,employed_pt,retail,30-50k,121
2091ef1e52175b19ef02714042619b3b,40,35-44,DE,1,retired,other,50-75k,165
2093aebe0d2b40ebaf21cce6fec34500,57,55+,DE,3,employed_pt,manufacturing,50-75k,164
20980569d59617ee830035a5e6d9e66f,47,45-54,DE,3,self_employed,retail,30-50k,100
209be71de7a212017de9e71750613f29,54,45-54,IE,3,employed_ft,healthcare,30-50k,146
20a1046d679c35c019a4eb1fed0940da,51,45-54,ES,3,employed_ft,manufacturing,30-50k,133
20a64310c6fa0ebb3390b3552f4eddf4,55,55+,IE,2,self_employed,hospitality,50-75k,134
20ad398aa0ad6649eeb48b011e819a36,49,45-54,DE,2,employed_ft,healthcare,50-75k,126
20ba5d1584f53aab068ec36f21d2eff1,29,25-34,DE,1,unemployed,other,30-50k,109
20bbf81e07274c72fc36c3119c40c6de,23,18-24,DE,1,student,other,15-30k,114
20be720209659ac17887e9f561f321c2,56,55+,DE,2,self_employed,retail,30-50k,134
20bff73b680405b9b44bee33003579a9,38,35-44,DE,2,self_employed,technology,15-30k,70
20d293085732a172d2772c91394c2244,42,35-44,ES,2,employed_ft,manufacturing,15-30k,144
20d3469da04e377fc47752cff42c3371,49,45-54,DE,2,self_employed,manufacturing,50-75k,159
20d54b19dc8243287338e0cd809c0fa9,31,25-34,DE,2,unemployed,other,30-50k,122
20ebe4685085fdff3c7fddd0ce0656cd,40,35-44,FR,2,self_employed,services,50-75k,107
20f09f761f68760bfd2fb97f1f03f85d,40,35-44,ES,2,employed_ft,manufacturing,15-30k,120
20fac7efb37c739431c3c32a700b87a8,43,35-44,DE,2,employed_ft,finance,30-50k,97
2104041e17b14d8a352f3959a12df25c,30,25-34,DE,2,self_employed,hospitality,30-50k,133
2105228b4256c567db6553bd9e3a8afb,51,45-54,DE,1,retired,other,50-75k,109
21086b11d9b955890e2dd4af4ad621b5,37,35-44,DE,2,student,other,30-50k,154
21091b3567d91e28bdcb80f1cfe71d89,50,45-54,AT,3,employed_ft,healthcare,30-50k,127
210e38f253a1f70433f58bf014a3d449,44,35-44,DE,1,self_employed,education,50-75k,158
210e4ebb5090e1502bd8dc6e6dbe6a40,54,45-54,FR,2,unemployed,other,30-50k,108
211279efe3748a566f2ec85e6ff31d52,43,35-44,ES,2,employed_ft,finance,30-50k,110
2113d74a73ac0d5a3e5f0cb88847dc98,35,35-44,AT,2,unemployed,other,30-50k,91
212bb4df7b6c61bd7e1667eea87880b6,27,25-34,DE,3,employed_ft,services,30-50k,117
2131276243fb064f18ef55df2967bd06,28,25-34,DE,2,employed_ft,manufacturing,30-50k,97
213439cf7ec3fc12ac9ce8d2cf6e1dca,33,25-34,ES,2,employed_ft,retail,30-50k,82
2136b124eaa798b7dd8c5138f8ee72e0,48,45-54,DE,2,employed_ft,education,50-75k,125
213ead0f6f34d71676d31b70b5aa13b8,39,35-44,DE,2,unemployed,other,15-30k,140
214bf6fa946e4b908625d054d80aa92f,35,35-44,DE,2,employed_pt,healthcare,30-50k,129
215cde1d87acdc9608fb77539a4cf81e,45,45-54,DE,1,employed_ft,manufacturing,50-75k,165
2161f68be05f4e6068f7d9888b7ea924,59,55+,ES,1,employed_ft,manufacturing,50-75k,136
21638a3bf7c874b6a9f04b8b8793a017,43,35-44,DE,2,self_employed,education,30-50k,98
216589bab5fbccbb50b957774e1fa2e3,30,25-34,DE,2,self_employed,education,30-50k,141
2169444bd47a145c461e96bb0b8613ad,44,35-44,DE,2,employed_pt,services,30-50k,128
21696aa142396779701f4bb0cd922852,35,35-44,AT,2,employed_ft,finance,30-50k,147
217105f8e397eff6f943f00937547dbd,37,35-44,FR,2,unemployed,other,50-75k,166
217168656138beb8b21a4b5c945dd1ab,64,55+,FR,1,retired,other,50-75k,147
217749b5f0fc0a4100e62fcef7f01fff,37,35-44,DE,2,employed_pt,finance,50-75k,132
2177c1d1e9ff94b071e359676c2b9ad7,44,35-44,DE,3,self_employed,technology,30-50k,143
217d3f4ca1bc25b0f892a828e5b3f7bb,44,35-44,DE,2,unemployed,other,30-50k,146
217e7559a16282a391d1aae708b18ebc,48,45-54,AT,3,self_employed,healthcare,30-50k,119
21834a1487f78c40a6477a421cb225e3,46,45-54,AT,2,self_employed,technology,50-75k,96
21857326db72951ec48283a34e69092e,24,18-24,ES,3,student,other,30-50k,155
2194454bc4311e8d7d5d8a06ae22e7e4,31,25-34,DE,2,employed_ft,manufacturing,15-30k,105
219883c214e39b9d042926fabb36539c,41,35-44,AT,2,self_employed,finance,30-50k,105
219a4f7533bc327e65cb514a2964b93c,34,25-34,DE,1,unemployed,other,50-75k,177
21a283cf728453d5c962e4c58488b30b,46,45-54,ES,1,employed_ft,healthcare,50-75k,176
21a63ae12901fb3a8106729025e08d2e,31,25-34,DE,2,unemployed,other,30-50k,117
21ad638a56c9a0073d23a55e381ad87a,36,35-44,AT,3,self_employed,healthcare,50-75k,119
21adb2993e0fb482ca534f1239f81bcd,37,35-44,DE,2,employed_pt,hospitality,30-50k,141
21b159d7aa95a4e9c7b49639227f8518,39,35-44,DE,2,employed_pt,retail,50-75k,125
21b189420d07da754f1249532bb273fc,53,45-54,AT,2,employed_ft,manufacturing,50-75k,127
21bb0081eb499bc4500d936e270ffa9a,51,45-54,DE,2,self_employed,services,30-50k,177
21bc163b5e0e6b479c5338ae524ee51b,58,55+,ES,2,self_employed,manufacturing,50-75k,147
21c2cfbf62cb06fbdf75850ddd25ee4a,27,25-34,ES,2,unemployed,other,15-30k,130
21c61742f88f59e65266fef0f5ec2563,32,25-34,AT,1,employed_pt,technology,30-50k,142
21c677b4fcd5a5d35bc0208eca6aea32,24,18-24,DE,3,student,other,15-30k,132
21c7561355d6446972355dadd6e3fb5c,40,35-44,DE,3,retired,other,15-30k,146
21d1792e8a57cee26487831353d3fbd5,49,45-54,AT,2,employed_ft,technology,30-50k,134
21d3d31fcfd963c82b35d32aa1e657de,30,25-34,DE,2,self_employed,technology,30-50k,151
21dfad38637c85aef454f669ff92ce66,59,55+,AT,2,employed_ft,technology,50-75k,165
21f2b56010b966d2bfd41e293e5afc43,36,35-44,DE,2,self_employed,finance,50-75k,178
21fedd3cea75df79ab557fd121be6534,39,35-44,DE,2,self_employed,manufacturing,15-30k,144
21fedf591d0f09206d1dc96d45c65406,42,35-44,DE,3,unemployed,other,15-30k,145
220778b9f67ffaa992d152a9026e2d38,55,55+,DE,2,retired,other,50-75k,98
220c438f3b58bf1f01b63d0f052338e6,53,45-54,DE,2,employed_ft,technology,50-75k,99
221562bcad143dd2c5a24fc3036dc9c7,54,45-54,FR,2,employed_ft,retail,30-50k,95
22177544cea85aedb5e30fde178631e3,49,45-54,ES,2,employed_pt,retail,50-75k,120
2220aa31fbc9b34384f857ec18b345f1,53,45-54,DE,2,employed_pt,other,50-75k,99
2223628179f120632ebd0f2f09993ae8,25,25-34,IE,3,employed_ft,technology,15-30k,79
222cb04d913ff69783cbc5c89273ae0a,44,35-44,AT,2,employed_ft,other,30-50k,148
223b1121785aca5b209c7c4b0a6168ea,46,45-54,IE,2,employed_pt,retail,50-75k,111
223d21b5dd5dc0d92a187f663ed41b21,55,55+,AT,2,employed_ft,retail,50-75k,137
22419997ac36fb195d3232f5923b820f,48,45-54,AT,2,unemployed,other,50-75k,169
2244b67ebabd661585c45d11b9eca89f,53,45-54,DE,2,student,other,30-50k,107
22496e28f87a3b2f2cad07f29c905449,45,45-54,DE,1,self_employed,services,50-75k,116
224c31fa87735740b21810dbb7480392,52,45-54,DE,3,employed_ft,retail,50-75k,105
225a069cd069a9fae1eea9993a175e4e,37,35-44,AT,2,employed_ft,technology,50-75k,103
225c09eee2ba6ccc62966c6d20b7c4f5,24,18-24,DE,3,student,other,15-30k,149
225fe206643cdbd30deb876547650c86,43,35-44,ES,2,retired,other,50-75k,173
226825ecc0fdeb644104d115a3d33c1f,38,35-44,DE,3,employed_ft,technology,50-75k,164
227384bf6658d644e0468a5c81ef7a96,56,55+,FR,2,employed_ft,technology,50-75k,168
227395daf3b19b65e4b82b38c48a39ad,41,35-44,DE,3,employed_ft,retail,30-50k,101
2274f23cedf6343ad58bd6a0aed803fa,55,55+,DE,2,retired,other,30-50k,147
227e6aeac234e8202f0d454167d31871,44,35-44,DE,1,employed_pt,technology,30-50k,157
2286273225da66e8545a77aa3279d76b,38,35-44,DE,2,employed_ft,technology,50-75k,175
229099ac0be9bc0724982a996873ceb1,48,45-54,DE,2,employed_pt,other,30-50k,97
22968bbc8c254d4504875d77810da861,53,45-54,ES,2,employed_pt,technology,50-75k,134
22a261d91f20d64ccfd0d43bcc12d180,46,45-54,DE,1,employed_pt,retail,30-50k,119
22a7039f4880d78f57efed4858fd75ab,42,35-44,DE,2,self_employed,retail,30-50k,98
